"","pos","mito","Sample"
"26173",9610,13.5232608695652,"Patient_1_recu"
"26174",9611,13.7102173913043,"Patient_1_recu"
"26175",9612,13.8097282608696,"Patient_1_recu"
"26176",9613,13.9123369565217,"Patient_1_recu"
"26177",9614,13.8759782608696,"Patient_1_recu"
"26178",9615,13.6998369565217,"Patient_1_recu"
"26179",9616,13.4829891304348,"Patient_1_recu"
"26180",9617,13.2714130434783,"Patient_1_recu"
"26181",9618,13.0690217391304,"Patient_1_recu"
"26182",9619,12.930597826087,"Patient_1_recu"
"26183",9620,12.9864130434783,"Patient_1_recu"
"26184",9621,13.1023913043478,"Patient_1_recu"
"26185",9622,13.2224456521739,"Patient_1_recu"
"26186",9623,13.3636956521739,"Patient_1_recu"
"26187",9624,13.6146195652174,"Patient_1_recu"
"26188",9625,13.7296739130435,"Patient_1_recu"
"26189",9626,13.8716304347826,"Patient_1_recu"
"26190",9627,14.0129347826087,"Patient_1_recu"
"26191",9628,14.1733695652174,"Patient_1_recu"
"26192",9629,14.1902717391304,"Patient_1_recu"
"26193",9630,14.1755434782609,"Patient_1_recu"
"26194",9631,14.1472826086957,"Patient_1_recu"
"26195",9632,14.0938043478261,"Patient_1_recu"
"26196",9633,13.9959782608696,"Patient_1_recu"
"26197",9634,13.9947826086957,"Patient_1_recu"
"26198",9635,13.9229347826087,"Patient_1_recu"
"26199",9636,13.8795108695652,"Patient_1_recu"
"26200",9637,13.8139130434783,"Patient_1_recu"
"26201",9638,13.7710869565217,"Patient_1_recu"
"26202",9639,13.7633695652174,"Patient_1_recu"
"26203",9640,13.7340760869565,"Patient_1_recu"
"26204",9641,13.6625543478261,"Patient_1_recu"
"26205",9642,13.6024456521739,"Patient_1_recu"
"26206",9643,13.5636413043478,"Patient_1_recu"
"26207",9644,13.5574456521739,"Patient_1_recu"
"26208",9645,13.5724456521739,"Patient_1_recu"
"26209",9646,13.6910869565217,"Patient_1_recu"
"26210",9647,13.8426086956522,"Patient_1_recu"
"26211",9648,14.0573369565217,"Patient_1_recu"
"26212",9649,14.2615760869565,"Patient_1_recu"
"26213",9650,14.5049456521739,"Patient_1_recu"
"26214",9651,14.6421739130435,"Patient_1_recu"
"26215",9652,14.723152173913,"Patient_1_recu"
"26216",9653,15.0338043478261,"Patient_1_recu"
"26217",9654,15.3357608695652,"Patient_1_recu"
"26218",9655,15.5253260869565,"Patient_1_recu"
"26219",9656,15.6690760869565,"Patient_1_recu"
"26220",9657,15.7172282608696,"Patient_1_recu"
"26221",9658,15.4490217391304,"Patient_1_recu"
"26222",9659,15.1902173913043,"Patient_1_recu"
"26223",9660,15.020652173913,"Patient_1_recu"
"26224",9661,14.9184782608696,"Patient_1_recu"
"26225",9662,14.51375,"Patient_1_recu"
"26226",9663,14.0910869565217,"Patient_1_recu"
"26227",9664,13.6540760869565,"Patient_1_recu"
"26228",9665,13.2554891304348,"Patient_1_recu"
"26229",9666,12.8278804347826,"Patient_1_recu"
"26230",9667,12.8136413043478,"Patient_1_recu"
"26231",9668,12.8090760869565,"Patient_1_recu"
"26232",9669,12.8145652173913,"Patient_1_recu"
"26233",9670,12.7642391304348,"Patient_1_recu"
"26234",9671,12.7074456521739,"Patient_1_recu"
"26235",9672,12.7350543478261,"Patient_1_recu"
"26236",9673,12.7386956521739,"Patient_1_recu"
"26237",9674,12.7585869565217,"Patient_1_recu"
"26238",9675,12.82875,"Patient_1_recu"
"26239",9676,12.9045108695652,"Patient_1_recu"
"26240",9677,12.9533695652174,"Patient_1_recu"
"26241",9678,13.0038586956522,"Patient_1_recu"
"26242",9679,13.0313043478261,"Patient_1_recu"
"26243",9680,13.045597826087,"Patient_1_recu"
"26244",9681,12.9988043478261,"Patient_1_recu"
"26245",9682,12.9424456521739,"Patient_1_recu"
"26246",9683,12.9645652173913,"Patient_1_recu"
"26247",9684,12.9748369565217,"Patient_1_recu"
"26248",9685,12.971847826087,"Patient_1_recu"
"26249",9686,13.0285869565217,"Patient_1_recu"
"26250",9687,13.0900543478261,"Patient_1_recu"
"26251",9688,13.0970108695652,"Patient_1_recu"
"26252",9689,13.1144565217391,"Patient_1_recu"
"26253",9690,13.101902173913,"Patient_1_recu"
"26254",9691,13.1323369565217,"Patient_1_recu"
"26255",9692,13.053152173913,"Patient_1_recu"
"26256",9693,13.0644565217391,"Patient_1_recu"
"26257",9694,13.0827173913043,"Patient_1_recu"
"26258",9695,13.1323913043478,"Patient_1_recu"
"26259",9696,13.0514673913043,"Patient_1_recu"
"26260",9697,13.0604347826087,"Patient_1_recu"
"26261",9698,12.9565760869565,"Patient_1_recu"
"26262",9699,12.8600543478261,"Patient_1_recu"
"26263",9700,12.7186956521739,"Patient_1_recu"
"26264",9701,12.6786413043478,"Patient_1_recu"
"26265",9702,12.5198369565217,"Patient_1_recu"
"26266",9703,12.4155434782609,"Patient_1_recu"
"26267",9704,12.2907608695652,"Patient_1_recu"
"26268",9705,12.2059239130435,"Patient_1_recu"
"26269",9706,12.0609239130435,"Patient_1_recu"
"26270",9707,12.0167934782609,"Patient_1_recu"
"26271",9708,11.9026630434783,"Patient_1_recu"
"26272",9709,11.8085869565217,"Patient_1_recu"
"26273",9710,11.7060326086957,"Patient_1_recu"
"26274",9711,11.6340217391304,"Patient_1_recu"
"26275",9712,11.5597826086957,"Patient_1_recu"
"26276",9713,11.5509239130435,"Patient_1_recu"
"26277",9714,11.52875,"Patient_1_recu"
"26278",9715,11.521902173913,"Patient_1_recu"
"26279",9716,11.5311413043478,"Patient_1_recu"
"26280",9717,11.6569565217391,"Patient_1_recu"
"26281",9718,11.7429347826087,"Patient_1_recu"
"26282",9719,11.8910326086957,"Patient_1_recu"
"26283",9720,12.0725543478261,"Patient_1_recu"
"26284",9721,12.16625,"Patient_1_recu"
"26285",9722,12.1322826086957,"Patient_1_recu"
"26286",9723,12.071902173913,"Patient_1_recu"
"26287",9724,11.949347826087,"Patient_1_recu"
"26288",9725,11.8086956521739,"Patient_1_recu"
"26289",9726,11.6836413043478,"Patient_1_recu"
"26290",9727,11.6296195652174,"Patient_1_recu"
"26291",9728,11.5569565217391,"Patient_1_recu"
"26292",9729,11.5145108695652,"Patient_1_recu"
"26293",9730,11.48375,"Patient_1_recu"
"26294",9731,11.5082065217391,"Patient_1_recu"
"26295",9732,11.5055434782609,"Patient_1_recu"
"26296",9733,11.540597826087,"Patient_1_recu"
"26297",9734,11.5428804347826,"Patient_1_recu"
"26298",9735,11.6061413043478,"Patient_1_recu"
"26299",9736,11.7051086956522,"Patient_1_recu"
"26300",9737,11.95375,"Patient_1_recu"
"26301",9738,12.1716304347826,"Patient_1_recu"
"26302",9739,12.4389130434783,"Patient_1_recu"
"26303",9740,12.624347826087,"Patient_1_recu"
"26304",9741,12.7964130434783,"Patient_1_recu"
"26305",9742,12.9725543478261,"Patient_1_recu"
"26306",9743,13.1751086956522,"Patient_1_recu"
"26307",9744,13.4040760869565,"Patient_1_recu"
"26308",9745,13.5929891304348,"Patient_1_recu"
"26309",9746,13.6674456521739,"Patient_1_recu"
"26310",9747,13.6188586956522,"Patient_1_recu"
"26311",9748,13.4985869565217,"Patient_1_recu"
"26312",9749,13.2945652173913,"Patient_1_recu"
"26313",9750,13.1210326086957,"Patient_1_recu"
"26314",9751,12.9797826086957,"Patient_1_recu"
"26315",9752,12.8278804347826,"Patient_1_recu"
"26316",9753,12.7219565217391,"Patient_1_recu"
"26317",9754,12.4615760869565,"Patient_1_recu"
"26318",9755,12.2230434782609,"Patient_1_recu"
"26319",9756,12.0445652173913,"Patient_1_recu"
"26320",9757,11.9844565217391,"Patient_1_recu"
"26321",9758,11.9530434782609,"Patient_1_recu"
"26322",9759,12.1580434782609,"Patient_1_recu"
"26323",9760,12.3353804347826,"Patient_1_recu"
"26324",9761,12.5325,"Patient_1_recu"
"26325",9762,12.6185326086957,"Patient_1_recu"
"26326",9763,12.7050543478261,"Patient_1_recu"
"26327",9764,12.7421739130435,"Patient_1_recu"
"26328",9765,12.7372282608696,"Patient_1_recu"
"26329",9766,12.6780434782609,"Patient_1_recu"
"26330",9767,12.5947282608696,"Patient_1_recu"
"26331",9768,12.4875,"Patient_1_recu"
"26332",9769,12.36875,"Patient_1_recu"
"26333",9770,12.30125,"Patient_1_recu"
"26334",9771,12.2666847826087,"Patient_1_recu"
"26335",9772,12.2286956521739,"Patient_1_recu"
"26336",9773,12.185597826087,"Patient_1_recu"
"26337",9774,12.145,"Patient_1_recu"
"26338",9775,12.1211956521739,"Patient_1_recu"
"26339",9776,12.1103804347826,"Patient_1_recu"
"26340",9777,12.1311956521739,"Patient_1_recu"
"26341",9778,12.2760869565217,"Patient_1_recu"
"26342",9779,12.431847826087,"Patient_1_recu"
"26343",9780,12.6026086956522,"Patient_1_recu"
"26344",9781,12.7690217391304,"Patient_1_recu"
"26345",9782,12.9225543478261,"Patient_1_recu"
"26346",9783,12.9820108695652,"Patient_1_recu"
"26347",9784,12.9688043478261,"Patient_1_recu"
"26348",9785,12.985597826087,"Patient_1_recu"
"26349",9786,12.9934782608696,"Patient_1_recu"
"26350",9787,12.8502173913043,"Patient_1_recu"
"26351",9788,12.7059782608696,"Patient_1_recu"
"26352",9789,12.5941847826087,"Patient_1_recu"
"26353",9790,12.5202717391304,"Patient_1_recu"
"26354",9791,12.4769565217391,"Patient_1_recu"
"26355",9792,12.5495652173913,"Patient_1_recu"
"26356",9793,12.618097826087,"Patient_1_recu"
"26357",9794,12.6304891304348,"Patient_1_recu"
"26358",9795,12.5821195652174,"Patient_1_recu"
"26359",9796,12.52625,"Patient_1_recu"
"26360",9797,12.4975,"Patient_1_recu"
"26361",9798,12.4582608695652,"Patient_1_recu"
"26362",9799,12.4461413043478,"Patient_1_recu"
"26363",9800,12.3769565217391,"Patient_1_recu"
"26364",9801,12.3066847826087,"Patient_1_recu"
"26365",9802,12.2416847826087,"Patient_1_recu"
"26366",9803,12.2240217391304,"Patient_1_recu"
"26367",9804,12.2263043478261,"Patient_1_recu"
"26368",9805,12.2425,"Patient_1_recu"
"26369",9806,12.2589673913043,"Patient_1_recu"
"26370",9807,12.2636413043478,"Patient_1_recu"
"26371",9808,12.2910326086957,"Patient_1_recu"
"26372",9809,12.3502717391304,"Patient_1_recu"
"26373",9810,12.4296739130435,"Patient_1_recu"
"26374",9811,12.47375,"Patient_1_recu"
"26375",9812,12.5665760869565,"Patient_1_recu"
"26376",9813,12.5953804347826,"Patient_1_recu"
"26377",9814,12.60875,"Patient_1_recu"
"26378",9815,12.6092391304348,"Patient_1_recu"
"26379",9816,12.6378804347826,"Patient_1_recu"
"26380",9817,12.5661956521739,"Patient_1_recu"
"26381",9818,12.555652173913,"Patient_1_recu"
"26382",9819,12.4982065217391,"Patient_1_recu"
"26383",9820,12.5475,"Patient_1_recu"
"26384",9821,12.4721195652174,"Patient_1_recu"
"26385",9822,12.456847826087,"Patient_1_recu"
"26386",9823,12.3897282608696,"Patient_1_recu"
"26387",9824,12.3884239130435,"Patient_1_recu"
"26388",9825,12.3270108695652,"Patient_1_recu"
"26389",9826,12.390597826087,"Patient_1_recu"
"26390",9827,12.4321739130435,"Patient_1_recu"
"26391",9828,12.4483152173913,"Patient_1_recu"
"26392",9829,12.3292934782609,"Patient_1_recu"
"26393",9830,12.1859782608696,"Patient_1_recu"
"26394",9831,12.0174456521739,"Patient_1_recu"
"26395",9832,11.8434239130435,"Patient_1_recu"
"26396",9833,11.6844565217391,"Patient_1_recu"
"26397",9834,11.6636956521739,"Patient_1_recu"
"26398",9835,11.6396195652174,"Patient_1_recu"
"26399",9836,11.5351630434783,"Patient_1_recu"
"26400",9837,11.4289673913043,"Patient_1_recu"
"26401",9838,11.2317934782609,"Patient_1_recu"
"26402",9839,11.0073913043478,"Patient_1_recu"
"26403",9840,10.7504347826087,"Patient_1_recu"
"26404",9841,10.6579891304348,"Patient_1_recu"
"26405",9842,10.6265760869565,"Patient_1_recu"
"26406",9843,10.6614130434783,"Patient_1_recu"
"26407",9844,10.7320108695652,"Patient_1_recu"
"26408",9845,10.7725543478261,"Patient_1_recu"
"26409",9846,10.7822826086957,"Patient_1_recu"
"26410",9847,10.7555434782609,"Patient_1_recu"
"26411",9848,10.7863043478261,"Patient_1_recu"
"26412",9849,10.8242391304348,"Patient_1_recu"
"26413",9850,10.865,"Patient_1_recu"
"26414",9851,10.9982608695652,"Patient_1_recu"
"26415",9852,11.0896739130435,"Patient_1_recu"
"26416",9853,11.176902173913,"Patient_1_recu"
"26417",9854,11.2378260869565,"Patient_1_recu"
"26418",9855,11.3389673913043,"Patient_1_recu"
"26419",9856,11.2964130434783,"Patient_1_recu"
"26420",9857,11.2822282608696,"Patient_1_recu"
"26421",9858,11.2484239130435,"Patient_1_recu"
"26422",9859,11.2008152173913,"Patient_1_recu"
"26423",9860,11.0342391304348,"Patient_1_recu"
"26424",9861,10.8777717391304,"Patient_1_recu"
"26425",9862,10.6971739130435,"Patient_1_recu"
"26426",9863,10.5473369565217,"Patient_1_recu"
"26427",9864,10.4177717391304,"Patient_1_recu"
"26428",9865,10.4023369565217,"Patient_1_recu"
"26429",9866,10.4022826086957,"Patient_1_recu"
"26430",9867,10.4361956521739,"Patient_1_recu"
"26431",9868,10.4538586956522,"Patient_1_recu"
"26432",9869,10.5275,"Patient_1_recu"
"26433",9870,10.6098369565217,"Patient_1_recu"
"26434",9871,10.7666304347826,"Patient_1_recu"
"26435",9872,10.946847826087,"Patient_1_recu"
"26436",9873,11.1254891304348,"Patient_1_recu"
"26437",9874,11.331902173913,"Patient_1_recu"
"26438",9875,11.5514130434783,"Patient_1_recu"
"26439",9876,11.7182065217391,"Patient_1_recu"
"26440",9877,11.9099456521739,"Patient_1_recu"
"26441",9878,12.006902173913,"Patient_1_recu"
"26442",9879,12.0229891304348,"Patient_1_recu"
"26443",9880,11.9913586956522,"Patient_1_recu"
"26444",9881,11.9435326086957,"Patient_1_recu"
"26445",9882,12.038152173913,"Patient_1_recu"
"26446",9883,12.1223369565217,"Patient_1_recu"
"26447",9884,12.2119565217391,"Patient_1_recu"
"26448",9885,12.3251086956522,"Patient_1_recu"
"26449",9886,12.4523369565217,"Patient_1_recu"
"26450",9887,12.544402173913,"Patient_1_recu"
"26451",9888,12.7514673913043,"Patient_1_recu"
"26452",9889,13.1164130434783,"Patient_1_recu"
"26453",9890,13.500597826087,"Patient_1_recu"
"26454",9891,13.7586413043478,"Patient_1_recu"
"26455",9892,14.01875,"Patient_1_recu"
"26456",9893,14.254402173913,"Patient_1_recu"
"26457",9894,14.3365217391304,"Patient_1_recu"
"26458",9895,14.484347826087,"Patient_1_recu"
"26459",9896,14.6528804347826,"Patient_1_recu"
"26460",9897,14.6735869565217,"Patient_1_recu"
"26461",9898,14.6997282608696,"Patient_1_recu"
"26462",9899,14.7442391304348,"Patient_1_recu"
"26463",9900,14.8366304347826,"Patient_1_recu"
"26464",9901,14.9357608695652,"Patient_1_recu"
"26465",9902,15.0114130434783,"Patient_1_recu"
"26466",9903,15.0688586956522,"Patient_1_recu"
"26467",9904,15.0735326086957,"Patient_1_recu"
"26468",9905,15.0045108695652,"Patient_1_recu"
"26469",9906,15.0098369565217,"Patient_1_recu"
"26470",9907,14.993097826087,"Patient_1_recu"
"26471",9908,14.965652173913,"Patient_1_recu"
"26472",9909,14.9022282608696,"Patient_1_recu"
"26473",9910,14.8294565217391,"Patient_1_recu"
"26474",9911,14.7507608695652,"Patient_1_recu"
"26475",9912,14.7101630434783,"Patient_1_recu"
"26476",9913,14.6672282608696,"Patient_1_recu"
"26477",9914,14.678097826087,"Patient_1_recu"
"26478",9915,14.6517391304348,"Patient_1_recu"
"26479",9916,14.6333152173913,"Patient_1_recu"
"26480",9917,14.6177717391304,"Patient_1_recu"
"26481",9918,14.6266304347826,"Patient_1_recu"
"26482",9919,14.6448913043478,"Patient_1_recu"
"26483",9920,14.6680434782609,"Patient_1_recu"
"26484",9921,14.6591304347826,"Patient_1_recu"
"26485",9922,14.6383152173913,"Patient_1_recu"
"26486",9923,14.6135869565217,"Patient_1_recu"
"26487",9924,14.6065760869565,"Patient_1_recu"
"26488",9925,14.6161413043478,"Patient_1_recu"
"26489",9926,14.6410869565217,"Patient_1_recu"
"26490",9927,14.6739130434783,"Patient_1_recu"
"26491",9928,14.631847826087,"Patient_1_recu"
"26492",9929,14.5773913043478,"Patient_1_recu"
"26493",9930,14.4870652173913,"Patient_1_recu"
"26494",9931,14.406847826087,"Patient_1_recu"
"26495",9932,14.3333152173913,"Patient_1_recu"
"26496",9933,14.2689130434783,"Patient_1_recu"
"26497",9934,14.1452717391304,"Patient_1_recu"
"26498",9935,14.1251086956522,"Patient_1_recu"
"26499",9936,14.0904891304348,"Patient_1_recu"
"26500",9937,14.0544565217391,"Patient_1_recu"
"26501",9938,14.0716304347826,"Patient_1_recu"
"26502",9939,14.1272282608696,"Patient_1_recu"
"26503",9940,14.146902173913,"Patient_1_recu"
"26504",9941,14.12,"Patient_1_recu"
"26505",9942,14.0573913043478,"Patient_1_recu"
"26506",9943,13.9875543478261,"Patient_1_recu"
"26507",9944,13.6311413043478,"Patient_1_recu"
"26508",9945,13.2251086956522,"Patient_1_recu"
"26509",9946,12.8653260869565,"Patient_1_recu"
"26510",9947,12.4946195652174,"Patient_1_recu"
"26511",9948,12.1405434782609,"Patient_1_recu"
"26512",9949,11.9088586956522,"Patient_1_recu"
"26513",9950,11.7539673913043,"Patient_1_recu"
"26514",9951,11.6164130434783,"Patient_1_recu"
"26515",9952,11.48875,"Patient_1_recu"
"26516",9953,11.3292934782609,"Patient_1_recu"
"26517",9954,11.3098369565217,"Patient_1_recu"
"26518",9955,11.2455434782609,"Patient_1_recu"
"26519",9956,11.2009782608696,"Patient_1_recu"
"26520",9957,11.1859239130435,"Patient_1_recu"
"26521",9958,11.2369565217391,"Patient_1_recu"
"26522",9959,11.1351630434783,"Patient_1_recu"
"26523",9960,11.0447282608696,"Patient_1_recu"
"26524",9961,10.9052717391304,"Patient_1_recu"
"26525",9962,10.779402173913,"Patient_1_recu"
"26526",9963,10.5750543478261,"Patient_1_recu"
"26527",9964,10.4745108695652,"Patient_1_recu"
"26528",9965,10.2926086956522,"Patient_1_recu"
"26529",9966,10.1625,"Patient_1_recu"
"26530",9967,9.96755434782609,"Patient_1_recu"
"26531",9968,9.82983695652174,"Patient_1_recu"
"26532",9969,9.72766304347826,"Patient_1_recu"
"26533",9970,9.65059782608696,"Patient_1_recu"
"26534",9971,9.55228260869565,"Patient_1_recu"
"26535",9972,9.48657608695652,"Patient_1_recu"
"26536",9973,9.31277173913044,"Patient_1_recu"
"26537",9974,9.16891304347826,"Patient_1_recu"
"26538",9975,8.98815217391305,"Patient_1_recu"
"26539",9976,8.77423913043478,"Patient_1_recu"
"26540",9977,8.58635869565217,"Patient_1_recu"
"26541",9978,8.46217391304348,"Patient_1_recu"
"26542",9979,8.32902173913044,"Patient_1_recu"
"26543",9980,8.23369565217391,"Patient_1_recu"
"26544",9981,8.1266847826087,"Patient_1_recu"
"26545",9982,8.01592391304348,"Patient_1_recu"
"26546",9983,7.8704347826087,"Patient_1_recu"
"26547",9984,7.77396739130435,"Patient_1_recu"
"26548",9985,7.67663043478261,"Patient_1_recu"
"26549",9986,7.59135869565218,"Patient_1_recu"
"26550",9987,7.48141304347826,"Patient_1_recu"
"26551",9988,7.43923913043478,"Patient_1_recu"
"26552",9989,7.37222826086957,"Patient_1_recu"
"26553",9990,7.30885869565217,"Patient_1_recu"
"26554",9991,7.25733695652174,"Patient_1_recu"
"26555",9992,7.26103260869565,"Patient_1_recu"
"26556",9993,7.20195652173913,"Patient_1_recu"
"26557",9994,7.13722826086957,"Patient_1_recu"
"26558",9995,7.07097826086957,"Patient_1_recu"
"26559",9996,7.0204347826087,"Patient_1_recu"
"26560",9997,7.00157608695652,"Patient_1_recu"
"26561",9998,7.13657608695652,"Patient_1_recu"
"26562",9999,7.24907608695652,"Patient_1_recu"
"26563",10000,7.36434782608696,"Patient_1_recu"
"26564",10001,7.40163043478261,"Patient_1_recu"
"26565",10002,7.46298913043478,"Patient_1_recu"
"26566",10003,7.44130434782609,"Patient_1_recu"
"26567",10004,7.46532608695652,"Patient_1_recu"
"26568",10005,7.51114130434783,"Patient_1_recu"
"26569",10006,7.52201086956522,"Patient_1_recu"
"26570",10007,7.44701086956522,"Patient_1_recu"
"26571",10008,7.35184782608696,"Patient_1_recu"
"26572",10009,7.25086956521739,"Patient_1_recu"
"26573",10010,7.14771739130435,"Patient_1_recu"
"26574",10011,7.05951086956522,"Patient_1_recu"
"26575",10012,7.00608695652174,"Patient_1_recu"
"26576",10013,6.96065217391304,"Patient_1_recu"
"26577",10014,6.90135869565218,"Patient_1_recu"
"26578",10015,6.82978260869565,"Patient_1_recu"
"26579",10016,6.84858695652174,"Patient_1_recu"
"26580",10017,6.85788043478261,"Patient_1_recu"
"26581",10018,6.87538043478261,"Patient_1_recu"
"26582",10019,6.89298913043478,"Patient_1_recu"
"26583",10020,6.92576086956522,"Patient_1_recu"
"26584",10021,6.97440217391304,"Patient_1_recu"
"26585",10022,6.99766304347826,"Patient_1_recu"
"26586",10023,7.02820652173913,"Patient_1_recu"
"26587",10024,7.06021739130435,"Patient_1_recu"
"26588",10025,7.06646739130435,"Patient_1_recu"
"26589",10026,7.08211956521739,"Patient_1_recu"
"26590",10027,7.09641304347826,"Patient_1_recu"
"26591",10028,7.10467391304348,"Patient_1_recu"
"26592",10029,7.11277173913044,"Patient_1_recu"
"26593",10030,7.13451086956522,"Patient_1_recu"
"26594",10031,7.19538043478261,"Patient_1_recu"
"26595",10032,7.26809782608696,"Patient_1_recu"
"26596",10033,7.34885869565217,"Patient_1_recu"
"26597",10034,7.42538043478261,"Patient_1_recu"
"26598",10035,7.50538043478261,"Patient_1_recu"
"26599",10036,7.52836956521739,"Patient_1_recu"
"26600",10037,7.54956521739131,"Patient_1_recu"
"26601",10038,7.55820652173913,"Patient_1_recu"
"26602",10039,7.54760869565217,"Patient_1_recu"
"26603",10040,7.51179347826087,"Patient_1_recu"
"26604",10041,7.48586956521739,"Patient_1_recu"
"26605",10042,7.49478260869565,"Patient_1_recu"
"26606",10043,7.52184782608696,"Patient_1_recu"
"26607",10044,7.5675,"Patient_1_recu"
"26608",10045,7.63092391304348,"Patient_1_recu"
"26609",10046,7.68722826086957,"Patient_1_recu"
"26610",10047,7.70630434782609,"Patient_1_recu"
"26611",10048,7.7245652173913,"Patient_1_recu"
"26612",10049,7.72684782608696,"Patient_1_recu"
"26613",10050,7.71994565217391,"Patient_1_recu"
"26614",10051,7.62777173913044,"Patient_1_recu"
"26615",10052,7.56445652173913,"Patient_1_recu"
"26616",10053,7.48201086956522,"Patient_1_recu"
"26617",10054,7.47673913043478,"Patient_1_recu"
"26618",10055,7.46608695652174,"Patient_1_recu"
"26619",10056,7.52288043478261,"Patient_1_recu"
"26620",10057,7.53489130434783,"Patient_1_recu"
"26621",10058,7.55353260869565,"Patient_1_recu"
"26622",10059,7.50739130434783,"Patient_1_recu"
"26623",10060,7.47298913043478,"Patient_1_recu"
"26624",10061,7.42391304347826,"Patient_1_recu"
"26625",10062,7.38760869565217,"Patient_1_recu"
"26626",10063,7.30413043478261,"Patient_1_recu"
"26627",10064,7.22521739130435,"Patient_1_recu"
"26628",10065,7.12385869565217,"Patient_1_recu"
"26629",10066,7.05853260869565,"Patient_1_recu"
"26630",10067,6.98369565217391,"Patient_1_recu"
"26631",10068,6.96907608695652,"Patient_1_recu"
"26632",10069,6.95032608695652,"Patient_1_recu"
"26633",10070,6.96576086956522,"Patient_1_recu"
"26634",10071,6.9891847826087,"Patient_1_recu"
"26635",10072,7.02086956521739,"Patient_1_recu"
"26636",10073,7.0391847826087,"Patient_1_recu"
"26637",10074,7.06722826086957,"Patient_1_recu"
"26638",10075,7.0775,"Patient_1_recu"
"26639",10076,7.07679347826087,"Patient_1_recu"
"26640",10077,7.06826086956522,"Patient_1_recu"
"26641",10078,7.05103260869565,"Patient_1_recu"
"26642",10079,7.03309782608696,"Patient_1_recu"
"26643",10080,7.03152173913044,"Patient_1_recu"
"26644",10081,7.03211956521739,"Patient_1_recu"
"26645",10082,7.03179347826087,"Patient_1_recu"
"26646",10083,7.03907608695652,"Patient_1_recu"
"26647",10084,7.02565217391304,"Patient_1_recu"
"26648",10085,6.98978260869565,"Patient_1_recu"
"26649",10086,6.95722826086957,"Patient_1_recu"
"26650",10087,6.92108695652174,"Patient_1_recu"
"26651",10088,6.89902173913044,"Patient_1_recu"
"26652",10089,6.88951086956522,"Patient_1_recu"
"26653",10090,6.96429347826087,"Patient_1_recu"
"26654",10091,7.04108695652174,"Patient_1_recu"
"26655",10092,7.12472826086957,"Patient_1_recu"
"26656",10093,7.17402173913044,"Patient_1_recu"
"26657",10094,7.22092391304348,"Patient_1_recu"
"26658",10095,7.19483695652174,"Patient_1_recu"
"26659",10096,7.18103260869565,"Patient_1_recu"
"26660",10097,7.17961956521739,"Patient_1_recu"
"26661",10098,7.16347826086957,"Patient_1_recu"
"26662",10099,7.02532608695652,"Patient_1_recu"
"26663",10100,6.88217391304348,"Patient_1_recu"
"26664",10101,6.72586956521739,"Patient_1_recu"
"26665",10102,6.58913043478261,"Patient_1_recu"
"26666",10103,6.44217391304348,"Patient_1_recu"
"26667",10104,6.48728260869565,"Patient_1_recu"
"26668",10105,6.53885869565218,"Patient_1_recu"
"26669",10106,6.54913043478261,"Patient_1_recu"
"26670",10107,6.53690217391304,"Patient_1_recu"
"26671",10108,6.55744565217391,"Patient_1_recu"
"26672",10109,6.54222826086957,"Patient_1_recu"
"26673",10110,6.55489130434783,"Patient_1_recu"
"26674",10111,6.57972826086957,"Patient_1_recu"
"26675",10112,6.68141304347826,"Patient_1_recu"
"26676",10113,6.72358695652174,"Patient_1_recu"
"26677",10114,6.76402173913044,"Patient_1_recu"
"26678",10115,6.76461956521739,"Patient_1_recu"
"26679",10116,6.78211956521739,"Patient_1_recu"
"26680",10117,6.71983695652174,"Patient_1_recu"
"26681",10118,6.73798913043478,"Patient_1_recu"
"26682",10119,6.75266304347826,"Patient_1_recu"
"26683",10120,6.7741847826087,"Patient_1_recu"
"26684",10121,6.76945652173913,"Patient_1_recu"
"26685",10122,6.75347826086957,"Patient_1_recu"
"26686",10123,6.715,"Patient_1_recu"
"26687",10124,6.80711956521739,"Patient_1_recu"
"26688",10125,6.90016304347826,"Patient_1_recu"
"26689",10126,7.07016304347826,"Patient_1_recu"
"26690",10127,7.31570652173913,"Patient_1_recu"
"26691",10128,7.64260869565217,"Patient_1_recu"
"26692",10129,7.89641304347826,"Patient_1_recu"
"26693",10130,8.14777173913044,"Patient_1_recu"
"26694",10131,8.37782608695652,"Patient_1_recu"
"26695",10132,8.54467391304348,"Patient_1_recu"
"26696",10133,8.59934782608696,"Patient_1_recu"
"26697",10134,8.6245652173913,"Patient_1_recu"
"26698",10135,8.68423913043478,"Patient_1_recu"
"26699",10136,8.67201086956522,"Patient_1_recu"
"26700",10137,8.64679347826087,"Patient_1_recu"
"26701",10138,8.6579347826087,"Patient_1_recu"
"26702",10139,8.64885869565217,"Patient_1_recu"
"26703",10140,8.68782608695652,"Patient_1_recu"
"26704",10141,8.76391304347826,"Patient_1_recu"
"26705",10142,8.87635869565218,"Patient_1_recu"
"26706",10143,8.96875,"Patient_1_recu"
"26707",10144,9.01717391304348,"Patient_1_recu"
"26708",10145,9.08646739130435,"Patient_1_recu"
"26709",10146,9.1754347826087,"Patient_1_recu"
"26710",10147,9.25304347826087,"Patient_1_recu"
"26711",10148,9.39445652173913,"Patient_1_recu"
"26712",10149,9.53271739130435,"Patient_1_recu"
"26713",10150,9.6429347826087,"Patient_1_recu"
"26714",10151,9.74652173913043,"Patient_1_recu"
